"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.9","...","1018.5","2017-04-01 22:31","1015.0","2017-04-01 05:21","16.9","20.7","2017-04-01 13:52","13.3","2017-04-01 04:41","...","67","46","2017-04-01 21:23","3.7","27","10.5","15","2017-04-01 09:07","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1018.9","...","1021.3","2017-04-02 10:42","1017.1","2017-04-02 17:31","18.2","23.1","2017-04-02 12:23","13.1","2017-04-02 22:41","...","43","23","2017-04-02 10:33","2.6","29","6.6","24","2017-04-02 11:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1019.0","...","1021.3","2017-04-03 10:42","1017.5","2017-04-03 16:35","19.5","25.8","2017-04-03 12:07","12.5","2017-04-03 04:11","...","63","34","2017-04-03 13:25","1.4","9","6.6","12","2017-04-03 14:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1017.2","...","1019.4","2017-04-04 10:17","1015.3","2017-04-04 15:42","20.9","26.3","2017-04-04 11:12","15.3","2017-04-04 06:11","...","66","45","2017-04-04 11:26","1.4","5","5.2","324","2017-04-04 12:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1014.1","...","1016.5","2017-04-05 00:01","1011.8","2017-04-05 15:52","22.5","27.9","2017-04-05 13:41","17.2","2017-04-05 05:41","...","68","45","2017-04-05 09:52","1.4","12","6.0","346","2017-04-05 11:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1012.0","...","1013.8","2017-04-06 08:41","1010.9","2017-04-06 03:01","23.2","28.1","2017-04-06 11:03","19.1","2017-04-06 01:26","...","75","52","2017-04-06 10:34","1.1","1","5.5","315","2017-04-06 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1011.4","...","1014.0","2017-04-07 09:47","1007.4","2017-04-07 04:24","24.3","27.6","2017-04-07 14:51","22.3","2017-04-07 22:32","...","84","73","2017-04-07 14:51","1.7","44","8.9","134","2017-04-07 04:33","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1011.2","...","1013.7","2017-04-08 09:52","1009.0","2017-04-08 16:41","25.5","29.5","2017-04-08 10:11","21.9","2017-04-08 05:45","...","81","59","2017-04-08 10:28","1.8","114","8.0","234","2017-04-08 13:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1008.0","...","1010.5","2017-04-09 00:01","1005.6","2017-04-09 15:51","25.7","28.6","2017-04-09 14:25","23.6","2017-04-09 05:21","...","85","76","2017-04-09 12:33","3.0","171","9.5","230","2017-04-09 15:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.2","...","1008.7","2017-04-10 08:42","1003.4","2017-04-10 16:31","27.4","32.7","2017-04-10 13:52","24.0","2017-04-10 02:43","...","71","45","2017-04-10 12:05","3.0","194","9.7","232","2017-04-10 14:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.0","...","1009.5","2017-04-11 22:21","1005.1","2017-04-11 05:01","24.8","29.4","2017-04-11 11:33","19.1","2017-04-11 23:24","...","81","67","2017-04-11 10:51","2.7","11","7.9","360","2017-04-11 23:24","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1011.4","...","1014.7","2017-04-12 23:01","1008.6","2017-04-12 02:04","18.9","21.2","2017-04-12 13:31","15.7","2017-04-12 23:17","...","85","77","2017-04-12 21:32","4.0","26","11.8","10","2017-04-12 09:50","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1014.5","...","1015.8","2017-04-13 21:12","1013.0","2017-04-13 04:23","18.7","21.9","2017-04-13 11:01","15.9","2017-04-13 03:09","...","85","68","2017-04-13 11:26","2.4","20","7.9","26","2017-04-13 03:56","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1013.0","...","1014.9","2017-04-14 00:01","1011.5","2017-04-14 15:31","22.5","27.0","2017-04-14 13:24","18.9","2017-04-14 04:37","...","85","69","2017-04-14 12:41","1.6","64","6.7","336","2017-04-14 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1012.3","...","1014.7","2017-04-15 11:14","1010.9","2017-04-15 02:51","24.5","29.1","2017-04-15 11:53","20.8","2017-04-15 02:27","...","84","65","2017-04-15 11:51","1.1","355","6.2","351","2017-04-15 14:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.9","...","1014.0","2017-04-16 09:22","1010.6","2017-04-16 15:47","26.2","31.5","2017-04-16 11:11","23.0","2017-04-16 06:14","...","80","61","2017-04-16 11:17","1.5","313","6.8","317","2017-04-16 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1008.4","...","1011.2","2017-04-17 08:31","1005.6","2017-04-17 16:41","26.8","31.1","2017-04-17 12:42","23.0","2017-04-17 05:31","...","82","61","2017-04-17 10:54","2.5","244","9.7","263","2017-04-17 13:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1007.0","...","1008.7","2017-04-18 21:51","1005.6","2017-04-18 03:43","26.3","28.9","2017-04-18 11:31","24.5","2017-04-18 05:34","...","86","71","2017-04-18 09:41","2.9","178","9.5","229","2017-04-18 15:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.6","...","1011.4","2017-04-19 21:03","1006.1","2017-04-19 15:18","26.6","30.2","2017-04-19 14:31","24.0","2017-04-19 22:32","...","85","69","2017-04-19 10:13","2.5","15","8.7","259","2017-04-19 13:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.7","...","1011.2","2017-04-20 09:41","1006.7","2017-04-20 15:01","26.2","30.4","2017-04-20 11:24","23.0","2017-04-20 03:14","...","79","63","2017-04-20 11:25","1.9","235","7.2","228","2017-04-20 16:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1008.1","...","1010.2","2017-04-21 10:21","1005.6","2017-04-21 14:35","25.9","31.3","2017-04-21 10:12","20.4","2017-04-21 23:51","...","79","54","2017-04-21 11:26","3.1","238","12.0","14","2017-04-21 21:37","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1010.4","...","1012.5","2017-04-22 21:41","1007.7","2017-04-22 00:35","18.6","20.7","2017-04-22 00:01","16.8","2017-04-22 18:42","...","82","67","2017-04-22 11:11","4.5","25","13.2","7","2017-04-22 06:10","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1012.2","...","1013.7","2017-04-23 23:01","1010.2","2017-04-23 03:41","21.1","26.9","2017-04-23 12:01","16.9","2017-04-23 03:49","...","72","56","2017-04-23 12:06","2.1","3","9.7","3","2017-04-23 02:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1013.1","...","1014.7","2017-04-24 09:51","1011.8","2017-04-24 02:36","23.1","27.1","2017-04-24 15:28","20.2","2017-04-24 00:05","...","78","57","2017-04-24 12:35","1.3","2","5.2","360","2017-04-24 17:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1011.9","...","1014.0","2017-04-25 09:14","1010.3","2017-04-25 16:01","23.9","27.4","2017-04-25 10:33","21.7","2017-04-25 02:43","...","86","73","2017-04-25 10:41","1.6","2","6.2","340","2017-04-25 12:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1009.8","...","1011.5","2017-04-26 00:01","1007.7","2017-04-26 16:03","25.5","30.7","2017-04-26 13:06","21.8","2017-04-26 23:51","...","83","60","2017-04-26 13:06","2.1","122","9.1","12","2017-04-26 19:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1010.4","...","1013.2","2017-04-27 22:11","1008.1","2017-04-27 03:34","18.4","22.0","2017-04-27 00:01","15.5","2017-04-27 20:14","...","86","80","2017-04-27 01:11","5.1","25","12.8","18","2017-04-27 13:14","10.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1012.0","...","1013.7","2017-04-28 10:06","1010.3","2017-04-28 15:45","20.0","24.8","2017-04-28 12:11","16.0","2017-04-28 00:35","...","58","42","2017-04-28 10:41","3.7","13","10.0","25","2017-04-28 03:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.3","...","1014.3","2017-04-29 09:24","1010.9","2017-04-29 16:51","21.2","27.5","2017-04-29 12:16","15.0","2017-04-29 03:23","...","60","30","2017-04-29 09:15","1.8","2","5.5","360","2017-04-29 09:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.3","...","1013.8","2017-04-30 08:41","1011.2","2017-04-30 16:55","22.5","28.6","2017-04-30 12:58","16.6","2017-04-30 05:52","...","70","48","2017-04-30 16:03","1.1","14","5.3","345","2017-04-30 12:58","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.3","...","1013.8","2017-05-01 08:50","1011.0","2017-05-01 17:02","24.3","30.5","2017-05-01 12:11","18.5","2017-05-01 05:24","...","67","34","2017-05-01 12:41","1.1","9","5.2","349","2017-05-01 13:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1011.4","...","1013.1","2017-05-02 09:01","1010.3","2017-05-02 17:01","24.5","29.5","2017-05-02 10:32","21.9","2017-05-02 05:41","...","81","52","2017-05-02 10:43","1.1","9","5.5","327","2017-05-02 15:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1011.3","...","1013.1","2017-05-03 07:21","1010.0","2017-05-03 17:01","25.7","31.5","2017-05-03 12:55","22.6","2017-05-03 00:21","...","86","64","2017-05-03 12:24","1.6","3","8.6","3","2017-05-03 16:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1011.1","...","1012.4","2017-05-04 22:28","1010.2","2017-05-04 01:43","26.9","31.1","2017-05-04 12:31","23.3","2017-05-04 04:11","...","81","62","2017-05-04 13:22","1.6","233","7.7","268","2017-05-04 14:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1012.7","...","1015.0","2017-05-05 22:15","1010.6","2017-05-05 01:51","27.2","31.4","2017-05-05 13:01","24.0","2017-05-05 05:01","...","80","64","2017-05-05 13:02","1.6","251","6.4","302","2017-05-05 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1013.9","...","1016.2","2017-05-06 09:41","1012.2","2017-05-06 16:14","26.2","30.6","2017-05-06 12:16","23.4","2017-05-06 23:52","...","84","70","2017-05-06 12:44","2.9","9","11.8","13","2017-05-06 17:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1013.0","...","1014.8","2017-05-07 09:33","1010.6","2017-05-07 16:23","25.2","29.4","2017-05-07 13:11","22.0","2017-05-07 03:42","...","79","67","2017-05-07 11:46","3.1","2","10.0","11","2017-05-07 10:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1010.8","...","1012.9","2017-05-08 00:01","1008.5","2017-05-08 15:13","26.8","31.1","2017-05-08 11:12","23.2","2017-05-08 00:22","...","78","62","2017-05-08 11:14","1.4","188","6.0","296","2017-05-08 13:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1010.8","...","1012.2","2017-05-09 12:04","1008.8","2017-05-09 02:51","26.8","30.8","2017-05-09 13:31","24.1","2017-05-09 07:03","...","82","68","2017-05-09 15:16","1.8","172","6.5","257","2017-05-09 11:53","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1012.7","...","1014.4","2017-05-10 22:11","1010.9","2017-05-10 01:51","27.0","30.9","2017-05-10 11:02","23.3","2017-05-10 05:31","...","83","62","2017-05-10 09:21","1.7","11","7.4","341","2017-05-10 11:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1012.9","...","1014.5","2017-05-11 10:32","1011.3","2017-05-11 17:06","27.4","30.6","2017-05-11 12:12","25.2","2017-05-11 00:08","...","81","62","2017-05-11 17:32","1.4","16","7.0","332","2017-05-11 14:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1009.1","...","1012.2","2017-05-12 00:01","1006.8","2017-05-12 16:01","27.9","31.3","2017-05-12 12:31","24.3","2017-05-12 02:33","...","78","66","2017-05-12 12:32","2.0","123","10.4","243","2017-05-12 14:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1008.3","...","1010.0","2017-05-13 21:43","1006.6","2017-05-13 03:27","27.0","29.4","2017-05-13 08:54","25.0","2017-05-13 23:55","...","84","72","2017-05-13 21:21","1.5","136","5.3","253","2017-05-13 10:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1009.2","...","1011.0","2017-05-14 09:31","1007.4","2017-05-14 15:51","27.1","32.0","2017-05-14 12:45","23.5","2017-05-14 05:22","...","79","61","2017-05-14 11:53","1.7","1","7.4","339","2017-05-14 15:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1008.6","...","1010.2","2017-05-15 09:05","1006.2","2017-05-15 15:43","26.6","31.1","2017-05-15 10:39","23.0","2017-05-15 23:52","...","83","67","2017-05-15 09:24","2.6","7","8.9","15","2017-05-15 17:57","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1006.0","...","1008.1","2017-05-16 00:12","1004.4","2017-05-16 16:40","22.0","24.0","2017-05-16 11:23","20.3","2017-05-16 20:43","...","91","76","2017-05-16 23:12","3.3","21","13.4","20","2017-05-16 18:38","23.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1007.0","...","1009.6","2017-05-17 22:01","1004.7","2017-05-17 02:05","24.3","29.0","2017-05-17 12:32","20.7","2017-05-17 02:51","...","76","60","2017-05-17 10:03","3.9","22","11.9","24","2017-05-17 15:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1009.9","...","1011.8","2017-05-18 09:45","1008.1","2017-05-18 03:31","25.9","30.5","2017-05-18 11:44","21.8","2017-05-18 02:27","...","77","60","2017-05-18 11:52","2.4","8","9.2","360","2017-05-18 15:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1009.9","...","1011.5","2017-05-19 08:24","1008.8","2017-05-19 02:43","25.0","29.8","2017-05-19 11:51","20.9","2017-05-19 23:57","...","86","59","2017-05-19 15:05","1.2","334","7.9","298","2017-05-19 15:37","19.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1007.3","...","1010.2","2017-05-20 00:01","1005.8","2017-05-20 16:22","24.0","28.3","2017-05-20 11:41","20.5","2017-05-20 00:56","...","88","73","2017-05-20 10:49","1.9","353","7.4","346","2017-05-20 13:41","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.6","...","1007.2","2017-05-21 09:01","1003.7","2017-05-21 16:32","25.9","30.5","2017-05-21 12:53","21.9","2017-05-21 03:57","...","83","66","2017-05-21 11:04","3.1","9","11.0","8","2017-05-21 17:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1006.7","...","1008.4","2017-05-22 22:43","1005.2","2017-05-22 02:03","27.4","32.0","2017-05-22 13:41","23.3","2017-05-22 05:42","...","79","61","2017-05-22 13:52","1.6","313","5.7","326","2017-05-22 15:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.0","...","1009.0","2017-05-23 09:34","1005.2","2017-05-23 16:52","27.6","31.2","2017-05-23 13:52","24.6","2017-05-23 04:23","...","81","65","2017-05-23 13:33","1.8","138","8.4","245","2017-05-23 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.2","...","1006.2","2017-05-24 22:16","1003.6","2017-05-24 15:41","27.5","30.6","2017-05-24 12:14","24.2","2017-05-24 23:51","...","84","72","2017-05-24 12:16","2.6","241","9.0","234","2017-05-24 12:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1006.0","...","1008.2","2017-05-25 21:13","1004.0","2017-05-25 02:51","25.0","30.7","2017-05-25 12:47","22.8","2017-05-25 02:11","...","76","62","2017-05-25 12:34","4.2","6","11.6","353","2017-05-25 14:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1007.3","...","1008.5","2017-05-26 11:14","1005.8","2017-05-26 02:51","24.8","29.4","2017-05-26 14:32","22.5","2017-05-26 23:41","...","64","46","2017-05-26 07:49","3.5","20","9.3","21","2017-05-26 01:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1007.4","...","1009.0","2017-05-27 10:51","1006.1","2017-05-27 03:51","25.4","30.6","2017-05-27 13:51","21.7","2017-05-27 02:23","...","80","62","2017-05-27 13:51","1.7","3","7.1","71","2017-05-27 14:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1007.0","...","1008.2","2017-05-28 10:52","1005.9","2017-05-28 03:51","26.0","30.8","2017-05-28 14:53","22.7","2017-05-28 05:30","...","80","64","2017-05-28 15:11","2.5","23","7.6","360","2017-05-28 18:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1007.8","...","1009.4","2017-05-29 09:52","1006.2","2017-05-29 16:31","26.9","31.6","2017-05-29 12:21","23.0","2017-05-29 03:11","...","82","64","2017-05-29 12:22","1.9","3","7.2","335","2017-05-29 14:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1007.9","...","1010.0","2017-05-30 10:42","1006.1","2017-05-30 23:41","26.2","30.1","2017-05-30 09:01","24.5","2017-05-30 03:16","...","87","67","2017-05-30 08:56","1.3","25","5.5","162","2017-05-30 10:45","28.5","...","...","","...","","...","...","...","...","...","...","","..."
"31","1004.8","...","1007.4","2017-05-31 09:32","1002.8","2017-05-31 18:15","26.9","30.2","2017-05-31 11:11","24.4","2017-05-31 00:03","...","86","75","2017-05-31 11:11","2.1","242","7.2","232","2017-05-31 13:49","3.5","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
